"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message";"id";"about";"website";"talking_about_count"
"1";"142";"1";"208947112492576_3217821031605154";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"12類遙距營商方案🗃 總有一款幫到你😉😉  你正尋找為遙距業務提供資訊科技方案的供應商？不用大費周章，立即登入以下網頁，科學園內超過100間創科企業隨時候命🙆‍♂️🙆，助你解決困難，邁向遙距營商新時代🎇🎇。合付資格者，更可以申請「遙距營商計劃」的資助，截止申請日期為2020年10月31日。  了解詳情: https://stp.hk/2Rm9FC8  #遙距營商計劃 #遙距業務 #資訊科技方案 #香港科技園 #HKSTP";"208947112492576_3217821031605154";"";"";""
"1";"143";"1";"208947112492576_3209173412469916";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"想突破業務瓶頸位，尋找公司業務發展新機遇？  香港科技園的OpenHouse現已開幕！位於科學園19W 8樓的OpenHouse幫你聯繫經驗豐富的創科人士及行業專家，助你從嶄新角度尋找公司發展方向，發揮最大潛能若你在業務發展時遇到科研或者業務擴展上的挑戰，歡迎你親臨OpenHouse，駐場的 #HKSTP 專業夥伴會為你提供寶貴建議。  OpenHouse 自9月份起已展開一系列網上活動。立即參加 #網上講座 及免費 #一對一業務諮詢服務 ，體驗OpenHouse助你開啟業務無限可能的力量！  報名：https://stp.hk/2QvMWTS   #網上講座 #業務發展 #技術發展 #OpenHouse #香港科技園";"208947112492576_3209173412469916";"";"";""
"1";"144";"1";"208947112492576_3206395646081026";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"實踐創科夢  由現在開始  若果你懷有創科夢，又想知道如何踏出第一步，立即把握機會，開展你的企業旅程！請即報名參加網上講座。  How do I start the venture?  日期: 2020年9月17日 (四) 時間: 下午1時至2時 語言 :廣東話  登記: https://stp.hk/3i7C0rs  #企業 #初創路 #STEP #前期創業培育計劃 #HKSTP";"208947112492576_3206395646081026";"";"";""
"1";"145";"1";"208947112492576_3206073556113235";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"「企業飛躍計劃」 簡介會  為幫助具有潛力的初創迅速成長，企業飛躍計劃提供全面支援──籌募資金、業務發展、專業服務、到高達480萬元的財務資助。  歡迎任何行業的創科新星參與，想了解更多詳情，鼓勵你參加網上簡介會，請即報名！  LEAP W21 網上簡介會 (1) 日期: 2020年9月25日(五) 時間: 下午3時 語言: 廣東話  LEAP W21 網上簡介會 (2) 日期: 2020年9月30日(三) 時間: 下午3時 語言: 英語 登記: https://stp.hk/3bFzIxt  #加速器 #企業飛躍計劃 #初創 #LEAP #HKSTP #網上簡介會";"208947112492576_3206073556113235";"";"";""
"1";"146";"1";"208947112492576_3205792149474709";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"Open House 第二砲─德勤專業服務 為初創成長舖路  期望拓展新市場，將業務推展全世界？科技園環球飛躍學院Open House合作夥伴 #德勤 與你分享其幫助初創踏上成功之路的經驗！   Open House 第二擊之網上講座將有來自業務遍佈全球150個國家的四大會計師行之一的德勤代表，親述如何幫助初創將業務推展海外或本地化，過程中提供的專屬領導服務合伙人，為初創企業提供海外及大灣區等目標地區的聯繫、實際法律諮詢及申請稅務優惠的重要支援等。機會難得！請即報名大加網上講座以及一對一免費業務諮詢環節。   How can a CPA firm help your business grow?  講者：陳耀邦先生, 德勤中國華南區科技、傳媒和電信行業主管合夥人  日期及時間: 9月10日下午2時半至3時半  詳情: https://stp.hk/2QvMWTS   #OpenHouse #業務拓展 #海外業務 #本地化 #大灣區 #環球飛躍學院 #GAA #香港科技園";"208947112492576_3205792149474709";"";"";""
"1";"147";"1";"208947112492576_3205592332828024";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"恭喜30份提案成功入圍「API EcoBooster計劃」！   想知道入圍名單？立即瀏覽 https://stp.hk/apiecobooster    #科技園 x #滙豐 x #技術專才 隨即展開為期6周的共同研創，入圍的技術專才將運用由項目技術合作夥伴「彼樂科創」所提供的API數據沙盒和模擬數據，進一步測試及完善方案。我們期待10月下旬舉辦的演示日，讓參賽者各界人士展示成果！活動詳情稍後公佈，敬請密切留意！  #APIEcoBooster #OpenAPI #開放程式介面 #Fintech #金融科技 #SmartBanking #智慧銀行  #HSBC #HKSTP #beNovelty";"208947112492576_3205592332828024";"";"";""
"1";"148";"1";"208947112492576_3202934029760521";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"疫情之下 機械人大賽依然全力以赴💪💪  由香港科技園公司主辦的年度「全港大專生機械人大賽2020」已圓滿結束🎉🎉。雖然置身疫情，亦不減一班對機械人技術充滿熱情的年青人對賽事的堅持與毅力👍👍，今年比賽雖然一波三折，但參加者仍然保持可貴的體育精神😎😎，並且在他們專業的知識及範疇領域例如設計、編程、機械人技術、工程及科技領域上，發揮得淋漓盡致，絕對為未來創科精英的代表😇😇。   再次恭賀來自香港科技大學的隊伍「征龍」，他們設計的兩個欖球運動員機械人，在比賽中以最好成績完成傳球、越過障礙以及成功擊球等任務，最終嬴取冠軍寶座🌠🌠。  了解更多科技園機械人技術平台: https://stp.hk/3igkpO8    #機械人大賽 #機械人技術 #欖球 #大專生 #HKSTP";"208947112492576_3202934029760521";"";"";""
"1";"149";"1";"208947112492576_3202478726472718";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"[#HKSTP x #HSBC SPRINTER 2 – 成就製造業中小型企業快速融入企業創新 ]  香港科技園公司與滙豐攜手合作推出SPRINTER 2計劃，以推動行業創新及業務轉型，助製造業的中小型企業提升未來的營運抗逆力。  參加企業資格  • 業務及營運以製造為主 • 對企業創新有興趣 • 備有開發創新技術的資源   參加SPRINTER 2的好處  • 成為獨當一面的高營運效率企業 • 了解科技創新趨勢及最新市場資訊 • 快速配對創新解決方案 • 將創新融入企業發展，培養企業家思維   把握機會，為企業創造價值！立即到 http://stp.hk/sprinter2 登記參加！  截止報名日期： 2020年9月30日 詳情： sprinter.hk  #Sprinter2 #CorporateInnovation #SmartManufacturing #SME #HSBC #HKSTP #GAA #香港科技園 #企業創新 #製造業 #中小企";"208947112492576_3202478726472718";"";"";""
"1";"150";"1";"208947112492576_3200304543356803";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"若果你也是從事生物醫藥科技的初創之一，鼓勵你加入香港科技園公司創業培育計劃，當中全面的支援可成為你強大的助力:   • 業界計劃 • 籌募資金 • 支援資金補貼 • 聯繫投資者及監管機構 • 共享工作間 • 實驗室設備  想了解更多幫助你在研發上帶來突破的生物醫藥科技創業培育計劃詳情，請即登入: https://www.hkstp.org/incu-bio/  #生物醫藥科技培育計劃 #生物醫藥 #資金 #實驗室設備 #香港科技園 #共享工作間";"208947112492576_3200304543356803";"";"";""
"1";"151";"1";"208947112492576_3200133416707249";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"識別手術工具─人工智能方案比拼大賽😎😎  隨著AI技術不斷提昇，相信终有一天可以成為醫學手術好幫手👍👍！ 想出一分力🤗🤗? 機會嚟啦! 香港科技園公司將舉辦AI Challenge –Identifying Surgical Instrument人工智能方案比賽。參加者可以率先利用由科技園公司推出的全港首個科技驗證平台，評核技術方案、實體和虛擬測試的表現，助你研發一套以AI技術識別手術工具的電腦學習程式。任何人士均可參與！請即報名，即有機會贏取價值HK$30,000的雲服務🙆‍♂️🙆。  立即報名：https://stp.hk/2R1i11U  比賽詳情：https://stp.hk/3bAMnS8  截止報名日期：2020年9月30日  #人工智能 #手術工具 #電腦學習程式 #雲服務 #科技驗證平台 #香港科技園 #HKSTP";"208947112492576_3200133416707249";"";"";""
"1";"152";"1";"208947112492576_3190413247679266";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"財政司司長及創新科技局局長到訪科學園  財政司司長陳茂波先生及創新科技局局長薛永恒先生，昨日探訪香港科學園，除親臨設置於科學園內的普及社區計劃檢測場地，了解實際運作外，亦參觀了仍在興建中、充滿活力及創科氣氛的創新斗室(InnoCell)，以及位於17W專為生物醫藥科技培育計劃而建成的新設施，並與園區公司會面。  香港科技園公司生物醫藥群組高級總監高為元教授於交流中，向司長及局長分享我們於推動醫療科技的最新動向。同時，園區公司亦介紹其研發的創新方案及未來發展計劃。  我們繼續創科不停步的態度，積極推動創科生態圈持續發展，務求在生物醫藥科技以及其他創新領域，可以更上一層樓。  #創科不停步 #生物醫藥科技 #香港科技園 #香港科學園";"208947112492576_3190413247679266";"";"";""
"1";"153";"1";"208947112492576_3188268724560385";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"最新LEAP 企業技術分享會  一個讓你一次過了解創新方案如何應用於金融服務、企業管理、物流及建築行業的活動 ─ Unveil and Connect，活動中將有8間參與「企業飛躍計劃」的初創包括ReturnHelper、 Pecutus、 SpaceshipHK、Teksbotics (Hong Kong) Ltd、 Zeek、Apoidea、Infotronic and CU Coding同你見面。想了解更多，請立即報名參與！  Unveil and Connect 日期：9月23日（星期三） 時間：2:00pm - 4:00pm 立即參加: https://stp.hk/2EQikKC  #企業飛躍計劃 #金融服務 #企業管理 #物流 #建築 #LEAP #HKSTP";"208947112492576_3188268724560385";"";"";""
"1";"154";"1";"208947112492576_3185651954822062";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"前期培育計劃接受報名  香港科技園公司第五期前期培育計畫 (STEP) 現正接受報名！銳意創業的你，請勿錯過一個讓你接受專業指導、培育創科理想以及獲取HK$100,000種子基金的機會。  計劃接受個人、團隊或公司名義參加。個人身份需達18歲並持有香港身份證；團隊必須在計劃開展前在香港註冊成立有限公司；而公司於香港註冊少於一年者即符合資格。 立即行動，實現你的創科夢！ 截止申請日期：2020年9月30日中午12時 詳情及報名：https://stp.hk/2QP7vL5  #STEP #前期培育 #初創 #香港科技園";"208947112492576_3185651954822062";"";"";""
"1";"155";"1";"208947112492576_3184938331560091";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"想於競爭激烈的市場上突圍而出？以共同銷售嘅方式，與可靠的合作夥伴將產品推出市場，助你更快拓展業務！🤝🤝🤝   本地初創 #RaceFit 與科學園OpenHouse合作夥伴Microsoft共同銷售RaceFit的「智慧服裝」技術和方案。Microsoft幫助RaceFit安排一對一商業配對，接觸到多個潛在客戶，包括政府、學校、醫院等。   🌟想與Microsoft合作，得到更多發展機遇？立即記下時間，參加 OpenHouse 的網上講座和一對一業務諮詢服務！   ⏭ More than software & cloud services: Dive in partnership and community 講者：Jason Chung, Partner Development Manager, Microsoft Hong Kong 日期及時間: 9月4日上午10時至11時 詳情: https://stp.hk/2QvMWTS   #OpenHouse #OpenUpEndlessOpportunities #Entrepreneurship #共同銷售 #香港科技園";"208947112492576_3184938331560091";"";"";""
"1";"156";"1";"208947112492576_3179141522139772";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"網路時代 開創未來  由政府資訊科技總監辦公室、香港科技園公司、數碼港及香港生產力促進局聯合舉辦以「連通城市─5G及Wi-Fi」為主題的技術論壇，昨日圓滿結束。活動反應熱烈，吸引超過420位來自業界及政府部門的人士參與，一同了解科技企業提供的網絡通訊技術，如何協助政府部門提升運作效率和優化公共服務。以下4間於論壇中分享其創新方案成功案例的園區公司，分分鐘可以成為的合作   了解更多智慧城市創新發展: https://stp.hk/2EJGciQ   #5G #wifi #無線網絡 #公共服務 #智慧城市 #香港科學園 #HKSTP";"208947112492576_3179141522139772";"";"";""
"1";"157";"1";"208947112492576_3176010999119491";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"感謝所有#GlobalMatching2020的參加者以及合作夥伴的大力支持，活動自7月份展開後，我們馬不停蹄，業務及投資配對至今從未間斷！  我們同時亦收到許多創科企業的正面回應，令人鼓舞:    “這次活動加速了我們進入香港市場的步伐” “非常好的企業買家，謝謝你們” “這是我的第一個虛擬活動，為我帶來美好的經驗” “業務配對安排完善”  是次活動作為一個美好的開始，我們會繼續努力帶動更多企業創新！ 邀請你緊貼以下連結，把握每個良機！  環球創業飛躍學院加速器項目 : https://gaa.info.hkstp.org/ 投資配對︰https://stp.hk/3jrJYMu   #GM2020 #OneStopToAWorldOfInnovations #創科企業 #創科機會 #企業創新 #投資平台 #GAA #香港科技園";"208947112492576_3176010999119491";"";"";""
"1";"158";"1";"208947112492576_3175565732497351";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"信息流通 齡活耆年  香港科技園公司行政總裁黃克強先生上星期五出席「賽馬會齡活城巿計劃」 -「信息流通．齡活耆年」網上論壇時，提到創新科技應用為長者服務帶來前所未見的突破，令溝通過程變得更方便快捷。如「遙距醫療」為長者提供遙距診症；「智能健康監測及訓練」則幫助長者、社福機構或照顧者，利用科技自行或遙距監測長者健康狀況；「智能機械人」的出現，更可協助住在院舍的長者致電親友視象聊天，機械人亦會與長者對話，提供生活所需資訊。  科學園內超過60間園區公司主力研發與長者或復康服務相關的科技，我們會繼續積極推動「健康老齡化平台」，協助業界採用更多應用方案，應對人口老化所帶來的挑戰，改善長者服務，亦同時提升長者生活質素。  了解更多「健康老齡化平台」: https://stp.hk/32D6UBz  #遙距醫療 #智能健康監測 #智能健康訓練 #智能機械人 #長者服務 #創新科技 #香港科學園";"208947112492576_3175565732497351";"";"";""
"1";"159";"1";"208947112492576_3166147293439195";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"「AI+U Explore and Experience」鐵定下星期一同你見面🤗😎☺️  雖然天氣不似預期，但最終活動都得以順利舉行。想感受AI+U當中精彩刺激的AI挑戰賽，還有行業實戰情報分享的話，請勿錯過最後機會，立即登記！即可於下星期一 (31/8) 在網上平台體驗人工智能技術絕妙之處☀👍🌠。  立即報名 : https://stp.hk/33Ur5gL  #人工智能 #AIMillionaire #人臉識別 #工程造價解碼 #建築署 #AIPLUSU #HKSTP #ProjectCostDeCodeHackathon #ArtificialIntelligence";"208947112492576_3166147293439195";"";"";""
"1";"160";"1";"208947112492576_3163908026996455";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"📣 立即參加九月份OpenHouse活動，免費獲取行業最新資訊及一對一業務諮詢機會！  想尋找新方法推動業務？香港科技園環球創業飛躍學院的OpenHouse協助園區公司聯繫專業夥伴，尋找新商機。 於九月份的OpenHouse活動內﹐你可以獲得全方位支援，包括透過不同的講座及交流活動，了解各行各業的最新發展趨勢，更可免費參加一對一業務諮詢 (只限園區公司)，與科技、巿場拓展、營運、會計及法律等專家探討業務上的挑戰及發展潛在可能。  🔑由9月1日開始，每日都會有不同的網上講座及一對一業務諮詢服務。立即參加！OpenHouse 助你開啟無限可能！  📌報名：https://stp.hk/2QvMWTS  #OpenHouse #科技 #巿場拓展 #營運 #會計 #法律 #業務諮詢 #創業 #GAA #香港科技園";"208947112492576_3163908026996455";"";"";""
"1";"161";"1";"208947112492576_3160848543969070";"data";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"回收包裝好輕鬆 一齊做環保先鋒  保護環境人人有責，為了鼓勵科學園社群環保出一分力，我們最近在園區內安裝了一共7部智能回收有賞機，只要將飲用後的空膠樽、鋁罐、紙包飲品放入回收機，即可通過手機應用程式換取積分，積分可在科學園內的指定餐廳或商鋪使用，而位於科學園核心大樓一座的數據版亦會顯示回收了多少飲品包裝。  請立即下載手機應用程式，一齊加入環保行列!   iOS: https://stp.hk/3jdiJ8h Android: https://stp.hk/3lo99S7  #智能回收有賞機 #回收 #環保 #環保科技 #香港科學園";"208947112492576_3160848543969070";"";"";""
"1";"162";"1";"208947112492576";"offcut";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"";"";"";"";""
"1";"163";"1";"208947112492576";"headers";"fetched (200)";"2020-12-28 19:52:18.734772";"Facebook:/<page-id>/posts";"";"";"";"";"";""
"1";"164";"1";"208947112492576_3158296257557632";"data";"fetched (200)";"2020-12-28 19:52:19.437599";"Facebook:/<page-id>/posts";"";"樂齡科技 助老友記對抗疫情  疫情持續，社會服務亦積極開拓嶄新科技。科學園一共7間園區公司，於上星期五參加由香港社會服務聯會主辦，名為《社會服務新常態下樂齡科技的應用：遠程健康管理及復康訓練》網上分享會，向超過600位來自社會服務機構的代表，介紹多元化創新方案，如遠程醫療、遠程健康訊息監測、針對認知障礙患者的遊戲平台、專為睡眠窒息症患者而設的醫療級別監測儀器、復康訓練遊戲、遠程復康管理方案、社會服務機構管理系統等。相信於不久將來，將有更多嶄新科技融入社會服務，成為日後發展新常態。  社會福利署於活動中亦介紹了「樂齡及康復創科應用基金」的 「試用新研發科技產品」及「購置和租借創科產品」項目。詳情請參閱 : https://stp.hk/3gyXqfS  #樂齡科技 #遠程醫療 #遠程健康訊息監測 #遠程復康管理方案 #社會服務 #樂齡及康復創科應用基金 #香港科學園";"208947112492576_3158296257557632";"";"";""
"1";"165";"1";"208947112492576_3145883455465579";"data";"fetched (200)";"2020-12-28 19:52:19.437599";"Facebook:/<page-id>/posts";"";"期待疫苗盡快面世  全球大受新型冠狀病毒威脅，研發疫苗相信是控制疫情最有效的方法。在等待疫苗成功研發之際，我們邀請到領先疫苗研發企業──科興控股生物技術有限公司，分享其正進行臨床第三期試驗、專針對新型肺炎疫苗的研發故事。關心研發疫苗的你，請立即報名！  日期:2020年8月28日 (星期五) 時間:上午10:00 – 11:00 語言: 英語及普通話 立即登記: https://stp.hk/2Qa8ntd 講者介紹: https://stp.hk/31dI4ZI  #新冠病毒 #疫苗 #生物醫藥 #臨床試驗 #TecONE #HKSTP";"208947112492576_3145883455465579";"";"";""
"1";"166";"1";"208947112492576_3142961122424479";"data";"fetched (200)";"2020-12-28 19:52:19.437599";"Facebook:/<page-id>/posts";"";"Tech for Good | 走進智慧城市 🎬   智慧城市涵蓋緊密網絡以至綠色建築，重塑可持續發展、都市生活及經濟發展的定義。HKSTP @Wheelock Gallery「創科有心人」(Tech for Good) 訪談系列最終回探討智能自動化及各種科技所肩負的發展重任。   參與的嘉賓及主題包括👇🏻  - 梁嘉麒先生 #奧泰爾科技: 香港「超級Wi-Fi」走向國際 - 梁振佳工程師 #天傳科技: 5G網絡城市普及 - 許志光博士 #香港應用科技研究院: 全力推動5G發展 - 楊國文先生 #BravolinearTech: 植物牆改善室內空氣 - 陳文章先生 #商軟: 家用智能報錶  - 歐陽伯康先生 #金寶通集團: 智能温控系統 - 李文韜先生 #HReasily: 人力資源管理數碼化  - 羅耀宗先生 #集信軟件科技: 物聯網硬件開發 - 王鴻先生 #羅德與施瓦茨: 5G認可檢測   🔸 重温整個訪談系列：https://stp.hk/3heFB6H   #HKSTP #WheelockGallery #香港科技園 #創科有心人 #智慧城市 #5G #室內空氣 #企管 #創投 #創科 #訪談";"208947112492576_3142961122424479";"";"";""
"1";"167";"1";"208947112492576_3139807819406476";"data";"fetched (200)";"2020-12-28 19:52:19.437599";"Facebook:/<page-id>/posts";"";"[AI+U Explore and Experience 網上講座 直播取消]  由於8號颳風訊號現正生效，原訂於今日上午10時半進行直播之「AI+U Explore and Experience」網上講座將會取消。有關活動之最新消息，請密切留意本專頁的報道。";"208947112492576_3139807819406476";"";"";""
"1";"168";"1";"208947112492576_3123529577700967";"data";"fetched (200)";"2020-12-28 19:52:19.437599";"Facebook:/<page-id>/posts";"";"AI+U 載譽歸來 ─ 期待下星期三同你網上見面😎😎  人工智能(AI) 技術出神入化😍😍，影響力觸及各行各業，下星期由香港科技園公司舉辦的「AI+U Explore and Experience」網上講座特備業界人士與科技公司的討論環節🤓，更有精彩又刺激的AI挑戰賽🤠！立即報名一齊探索AI嘅威力啦！  立即報名🔊: https://stp.hk/33Ur5gL  🎊活動四大亮點🎊: 💡AI Millionaire: 8支隊伍施展渾身解數一較高下！  💡AI&U: Who Can See More: 專家分享環節 💡至醒貼士(Tech Tips): 分享有助你發展AI方案的最新工具 💡Project Cost DeCode Hackathon頒獎環節：得獎者將於屆時揭曉，一齊了解AI創新方案如何提升建築署項目的成本效益  #人工智能 #AIMillionaire #人臉識別 #工程造價解碼  #建築署 #AIPLUSU #HKSTP #ProjectCostDeCodeHackathon #ArtificialIntelligence";"208947112492576_3123529577700967";"";"";""
"1";"169";"1";"208947112492576_3120470924673499";"data";"fetched (200)";"2020-12-28 19:52:19.437599";"Facebook:/<page-id>/posts";"";"「醫療科技抗疫前瞻」網上講座  抗疫期間，更需要提高健康意識，而科技的進步卻可以幫助我們勇敢面對「疫」境！  科技園公司聯同DBS BusinessClass舉辦一場名為「醫療科技抗疫前瞻」的網上講座，活動中將有兩間科技園生物醫藥科技培育公司──倍靈科技以及英諾診斷，分享其研發的創新方案如何幫助大眾面對疫情。對醫療科技有興趣的朋友，請切錯過，立即報名！  報名及詳情：https://stp.hk/3agnRFo  想了解更多科技園生物醫藥科技培育計劃: https://stp.hk/3fPQPNt   #醫療科技 #倍靈科技 #英諾診斷 #DBSBusinessClass #HKSTP #COVID19";"208947112492576_3120470924673499";"";"";""
"1";"170";"1";"208947112492576_3106600319393893";"data";"fetched (200)";"2020-12-28 19:52:19.437599";"Facebook:/<page-id>/posts";"";"未來創科領袖選拔 👉🏻 Virtual Hackathon  「香港科技園創科學院」（HKSTP InnoAcademy）的重點項目—「明日創科領袖培訓計劃」（TLT 計劃）昨日以「Virtual Hackathon」模式進行甄選。  TLT 計劃的報名情況反應熱烈，於兩星期內收到超過600份申請，並從中挑選70位專才參與網上互動解難環節。🤓 參加者於75分鐘內分成小隊，就新冠肺炎應對、城市發展韌性及創科帶動未來等議題出謀獻策。  一眾專才於時限內構思出可行性及創新性兼備的方案，令人鼓舞。我們將從中挑選精英份子，參與下一輪園區公司領袖的面試。🔝  感謝每位與我們一起邁向新創科世代的朋友，下回見！  🔻緊貼TLT 計劃消息，即上 https://stp.hk/2PxpCEB 登記電郵。  #香港科技園 #香港科技園創科學院 #明日創科領袖培訓計劃 #領袖培訓 #HKSTP #TLT";"208947112492576_3106600319393893";"";"";""
"1";"171";"1";"208947112492576_3106120589441866";"data";"fetched (200)";"2020-12-28 19:52:19.437599";"Facebook:/<page-id>/posts";"";"【香港科技園公司及滙豐合辦的「API EcoBooster計劃」- 招募全球程式開發科創公司】   於下週五 (8 月14日) 前申請參加API EcoBooster，進一步發展你的金融科技創新方案！參與公司可於具有超過100組銀行API數據的沙箱環境及模擬數據功能進行測試，獲得滙豐的數碼銀行專才及技術合作夥伴彼樂科創支援，及取得銀行業界方案展示機會！重溫簡介會了解更多：https://stp.hk/apiecobooster    常見問題:   🔍 我是否需要已有銀行業客戶? 不需要！但如果你有銀行業經驗，會較有優勢。   🔍 我的申請資料會否公開? 申請資訊將分享給香港科技園和滙豐銀行，其中，我們只會於網站上貼出入圍的公司/參與者。計劃中將有產品展示日，予科創公司與銀行業人士分享創新方案。   [立即申請] 如果你有興趣開發智慧銀行方案並與行業人士交流，請於 2020 年 8 月 14 日前於網上報名並遞交建議書！   詳情請即查看： https://stp.hk/apiecobooster   #APIEcoBooster #OpenAPI #開放程式介面 #Fintech #金融科技 #SmartBanking #智慧銀行  #HSBC #HKSTP #beNovelty";"208947112492576_3106120589441866";"";"";""
"1";"172";"1";"208947112492576_3100947399959185";"data";"fetched (200)";"2020-12-28 19:52:19.437599";"Facebook:/<page-id>/posts";"";"逾100間園區公司隨時ready😎  為企業提供遙距營商方案💡  面對疫情，要為你的企業尋找資訊科技方案，以便開拓遙距業務？只要立即前往以下網頁，便可了解已被列入「遙距營商計劃」內，12類資訊科技方案參考服務供應商的一百多間科學園園區公司名單。相信憑藉園區公司的專業及創新技術，一定可以助你一臂之力👍👍，迎難而上💪💪。  了解詳情✅: https://stp.hk/2Xwsnuh  溫馨提示🤗:「遙距營商計劃」截止申請日期為2020年10月31日。  #遙距營商計劃 #遙距業務 #資訊科技方案 #香港科技園 #HKSTP";"208947112492576_3100947399959185";"";"";""
"1";"173";"1";"208947112492576_3097798676940724";"data";"fetched (200)";"2020-12-28 19:52:19.437599";"Facebook:/<page-id>/posts";"";"GsMART 經已登場   香港科技園的 GsMART（Global Services Marketplace) 是一個聯繫多個專業界別的一站式平台，為園區內創科企業提供不同專業服務如法律、會計、銀行、招聘、科技、數碼營銷等。GsMART已有超過100項服務準備就緒，以優惠價格及特別支援為園區企業隨時效勞。   請即前往 GsMART : https://gsmart.live/   #環球服務市場 #一站式 #企業 #香港科技園 #初創";"208947112492576_3097798676940724";"";"";""
"1";"174";"1";"208947112492576_3078655835521675";"data";"fetched (200)";"2020-12-28 19:52:19.437599";"Facebook:/<page-id>/posts";"";"進一步發展你的金融科技創新方案！│立即參加API EcoBooster （7月30 日 下午2時半簡介會：https://stp.hk/3hLsBoS）  香港科技園公司聯同滙豐推出「API EcoBooster」計劃，將為開發金融科技相關方案的初創提供全新平台，其支援包括：  👉🏼 於具有超過100組銀行API數據的沙箱環境及模擬數據功能進行測試 👉🏼 滙豐的數碼銀行專才分享及指導 👉🏼 技術合作夥伴彼樂科創（beNovelty），將提供技術及API整合平台支援 👉🏼 銀行業界方案展示機會   如果你有意於以下範疇開發創新方案，立即報名：https://stp.hk/33397IA   👉🏼 貸款相關服務 👉🏼 交易與營運 👉🏼 信用卡 👉🏼 電子支付 👉🏼 客戶記錄管理   於本週四 (7月30日下午2時半) 將會有簡介會，立即登記參加，了解更多API EcoBooster： https://stp.hk/3hLsBoS  簡介會將包括下列精彩分享： - 投資推廣署金融科技主管梁瀚璟先生 - 「下一個開放API的突破」 - 滙豐代表 - 「創新思維—零售及商務理財」 - beNovelty代表 - 「沙箱環境及技術支援」   請立即登記！   API EcoBooster: 截止報名日期：14/ 08/ 2020 詳情： https://stp.hk/33397IA   #APIEcoBooster #開放程式介面 #金融科技 #智慧銀行  #HSBC #HKSTP #beNovelty";"208947112492576_3078655835521675";"";"";""
"1";"175";"1";"208947112492576_3076568319063760";"data";"fetched (200)";"2020-12-28 19:52:19.437599";"Facebook:/<page-id>/posts";"";"📣 最後召集：TLT 計劃後日截止報名  在這個充滿挑戰的時代，把握香港創科機遇，貢獻未來科研！  一個為期26個月的領袖培訓計劃，包括24個月全職科研工作機會，獲得業界專才親身指導一「明日創科領袖培訓計劃」（TLT 計劃）將於後日截止報名！  把握機會，一眼看清參與計劃的園區公司獨特優勢 👉🏻  🔸 引領創科未來，未來就是現在：https://stp.hk/2CL6T5U    #香港科技園 #明日創科領袖培訓計劃 #領袖培訓 #TLT #雲暉科技 #金寶通 #有光科技 #華為 #IntactFinancial #Lalamove #李氏大藥廠 #善覓 #商湯科技 #TCL #聯合微電子中心";"208947112492576_3076568319063760";"";"";""
